Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
296,Jon Koncak,31,ATL,C,62,20,943,77,187,.412,12,36,.333,65,151,.430,.444,13,24,.542,23,161,184,52,36,46,20,137,179,0,,koncajo01
297,Eric Riley,24,LAC,C,40,4,434,65,145,.448,0,1,.000,65,144,.451,.448,47,64,.734,45,67,112,11,17,35,31,78,177,0,,rileyer01
298,Tim Legler,28,GSW,SG,24,0,371,60,115,.522,26,50,.520,34,65,.523,.635,30,34,.882,12,28,40,27,12,1,20,33,176,0,,legleti01
299,Alton Lister,36,MIL,C,60,32,776,66,134,.493,0,1,.000,66,133,.496,.493,35,70,.500,67,169,236,12,16,57,38,146,167,0,,listeal01
300,Dwayne Morton,23,GSW,PG,41,6,395,50,129,.388,9,25,.360,41,104,.394,.422,58,85,.682,21,37,58,18,11,15,27,45,167,0,,mortodw01
301,Darrin Hancock,23,CHH,SF,46,7,424,68,121,.562,1,3,.333,67,118,.568,.566,16,39,.410,14,39,53,30,19,4,30,48,153,0,,hancoda01
302,Michael Smith,29,LAC,PF,29,0,319,63,134,.470,1,8,.125,62,126,.492,.474,26,30,.867,13,43,56,20,6,2,18,41,153,0,,smithmi01
303,Greg Anderson,30,ATL,PF,51,0,622,57,104,.548,0,0,,57,104,.548,.548,34,71,.479,62,126,188,17,23,32,32,103,148,0,,andergr01
304,Bill Curley,22,DET,PF,53,1,595,58,134,.433,0,0,,58,134,.433,.433,27,36,.750,54,70,124,25,21,21,25,128,143,0,,curlebi01
305,Terry Davis,27,DAL,PF,46,2,580,49,113,.434,0,2,.000,49,111,.441,.434,42,66,.636,63,93,156,10,6,3,30,76,140,0,,daviste01
306,Ed Pinckney,31,MIL,PF,62,17,835,48,97,.495,0,0,,48,97,.495,.495,44,62,.710,65,146,211,21,34,17,26,64,140,0,,pincked01
307,Monty Williams,23,NYK,SF,41,23,503,60,133,.451,0,8,.000,60,125,.480,.451,17,38,.447,42,56,98,49,20,4,41,87,137,0,,willimo01
308,Morlon Wiley,28,2TM,PG,43,2,424,50,117,.427,30,79,.380,20,38,.526,.556,7,10,.700,6,37,43,75,22,2,23,44,137,0,,wileymo01
308,Morlon Wiley,28,DAL,PG,38,2,407,47,111,.423,29,75,.387,18,36,.500,.554,7,10,.700,6,33,39,69,21,1,19,44,130,0,,wileymo01
308,Morlon Wiley,28,ATL,PG,5,0,17,3,6,.500,1,4,.250,2,2,1.000,.583,0,0,,0,4,4,6,1,1,4,0,7,0,,wileymo01
309,Byron Houston,25,SEA,PF,39,0,258,49,107,.458,6,22,.273,43,85,.506,.486,28,38,.737,20,35,55,6,13,5,20,50,132,0,,houstby01
310,Elmore Spencer,25,LAC,C,19,8,368,52,118,.441,0,1,.000,52,117,.444,.441,28,50,.560,11,54,65,25,14,23,48,62,132,0,,spencel01
311,Cliff Levingston,34,DEN,PF,57,0,469,55,130,.423,0,1,.000,55,129,.426,.423,19,45,.422,49,75,124,27,13,20,21,91,129,0,,levincl01
312,Tim Breaux,24,HOU,SF,42,2,340,45,121,.372,6,25,.240,39,96,.406,.397,32,49,.653,16,18,34,15,11,4,16,25,128,0,,breauti01
313,Kenny Gattison,30,CHH,PF,21,0,409,47,100,.470,0,1,.000,47,99,.475,.470,31,51,.608,21,54,75,17,7,15,22,64,125,0,,gattike01
314,Randy Woods,24,LAC,PG,62,3,495,37,117,.316,22,74,.297,15,43,.349,.410,28,38,.737,10,34,44,134,41,0,55,87,124,0,,woodsra01
315,Matt Fish,25,LAC,C,26,8,370,49,103,.476,0,1,.000,49,102,.480,.476,25,37,.676,32,52,84,17,16,7,28,70,123,0,,fishma01
316,David Wingate,31,CHH,SG,52,9,515,50,122,.410,4,22,.182,46,100,.460,.426,18,24,.750,11,49,60,56,19,6,27,60,122,0,,wingada01
317,Reggie Slater,24,DEN,PF,25,0,236,40,81,.494,0,0,,40,81,.494,.494,40,55,.727,21,36,57,12,7,3,26,47,120,0,,slatere01
318,Howard Eisley,22,2TM,PG,49,4,552,40,122,.328,9,37,.243,31,85,.365,.365,31,40,.775,12,36,48,95,18,6,50,81,120,0,,eisleho01
318,Howard Eisley,22,MIN,PG,34,4,496,37,105,.352,8,32,.250,29,73,.397,.390,31,40,.775,10,32,42,77,18,5,42,78,113,0,,eisleho01
318,Howard Eisley,22,SAS,PG,15,0,56,3,17,.176,1,5,.200,2,12,.167,.206,0,0,,2,4,6,18,0,1,8,3,7,0,,eisleho01
319,Steve Henson,26,POR,PG,37,0,380,37,86,.430,23,52,.442,14,34,.412,.564,22,25,.880,3,23,26,85,9,0,30,52,119,0,,hensost01
320,John Battle,32,CLE,SG,28,0,280,43,114,.377,11,31,.355,32,83,.386,.425,19,26,.731,3,8,11,37,8,1,17,28,116,0,,battljo01
321,Brooks Thompson,24,ORL,PG,38,2,246,45,114,.395,18,58,.310,27,56,.482,.474,8,12,.667,7,16,23,43,10,2,27,46,116,0,,thompbr01
322,LaSalle Thompson,33,IND,C,38,3,453,49,118,.415,0,0,,49,118,.415,.415,14,16,.875,28,61,89,18,18,10,33,76,112,0,,thompla01
323,James Donaldson,37,UTA,C,43,40,613,44,74,.595,0,0,,44,74,.595,.595,22,31,.710,19,88,107,14,6,28,22,66,110,0,,donalja01
324,Greg Dreiling,32,CLE,C,58,3,483,42,102,.412,0,0,,42,102,.412,.412,26,41,.634,32,84,116,22,6,22,25,108,110,0,,dreilgr01
325,Walter Bond,25,2TM,SG,23,0,290,39,84,.464,15,41,.366,24,43,.558,.554,14,20,.700,8,24,32,24,6,4,17,47,107,0,,bondwa01
325,Walter Bond,25,DET,SG,5,0,51,3,12,.250,1,4,.250,2,8,.250,.292,3,4,.750,1,4,5,7,1,0,3,10,10,0,,bondwa01
325,Walter Bond,25,UTA,SG,18,0,239,36,72,.500,14,37,.378,22,35,.629,.597,11,16,.688,7,20,27,17,5,4,14,37,97,0,,bondwa01
326,Larry Stewart,26,WSB,SF,40,0,346,41,89,.461,0,2,.000,41,87,.471,.461,20,30,.667,28,39,67,18,16,9,16,52,102,0,,stewala01
327,John Williams,28,IND,SF,34,0,402,41,115,.357,4,12,.333,37,103,.359,.374,14,25,.560,23,39,62,27,10,2,35,48,100,0,,willijo02
328,Jim McIlvaine,22,WSB,C,55,0,534,34,71,.479,0,0,,34,71,.479,.479,28,41,.683,40,65,105,10,10,60,19,95,96,0,,mcilvji01
329,Charles Shackleford,28,MIN,PF,21,2,239,39,65,.600,0,0,,39,65,.600,.600,16,20,.800,16,51,67,8,8,6,8,47,94,0,,shackch01
330,Joe Wolf,30,CHH,PF,63,6,583,38,81,.469,2,6,.333,36,75,.480,.481,12,16,.750,34,95,129,37,9,6,22,101,90,0,,wolfjo01
331,Dwayne Schintzius,26,NJN,C,43,11,318,41,108,.380,0,0,,41,108,.380,.380,6,11,.545,29,52,81,15,3,17,17,45,88,0,,schindw01
332,Larry Krystkowiak,30,CHI,PF,19,14,287,28,72,.389,0,0,,28,72,.389,.389,27,30,.900,19,40,59,26,9,2,25,34,83,0,,krystla01
333,Richard Dumas,25,PHO,SF,15,1,167,37,73,.507,0,1,.000,37,72,.514,.507,8,16,.500,18,11,29,7,10,2,9,22,82,0,,dumasri02
334,Fred Roberts,34,CLE,SF,21,0,223,28,72,.389,4,11,.364,24,61,.393,.417,20,26,.769,13,21,34,8,6,3,7,26,80,0,,roberfr01
335,Tim Perry,29,PHI,PF,42,1,446,27,78,.346,0,14,.000,27,64,.422,.346,22,40,.550,38,51,89,12,10,15,21,51,76,0,,perryti01
336,James Edwards,39,POR,C,28,0,266,32,83,.386,0,0,,32,83,.386,.386,11,17,.647,10,33,43,8,5,8,14,44,75,0,,edwarja01
337,Žan Tabak,24,HOU,C,37,0,182,24,53,.453,0,1,.000,24,52,.462,.453,27,44,.614,23,34,57,4,2,7,18,37,75,0,,tabakza01
338,Jack Haley,31,SAS,PF,31,0,117,26,61,.426,0,1,.000,26,60,.433,.426,21,32,.656,8,19,27,2,3,5,13,31,73,0,,haleyja01
339,Jaren Jackson,27,PHI,SG,21,1,257,25,68,.368,4,15,.267,21,53,.396,.397,16,24,.667,18,24,42,19,9,5,17,33,70,0,,jacksja01
340,Ennis Whatley,32,ATL,PG,27,2,292,24,53,.453,2,8,.250,22,45,.489,.472,20,32,.625,9,21,30,54,19,0,19,37,70,0,,whatlen01
341,Bill Cartwright,37,SEA,C,29,19,430,27,69,.391,0,0,,27,69,.391,.391,15,24,.625,25,62,87,10,6,3,18,70,69,0,,cartwbi01
342,Henry Turner,28,SAC,PF,30,0,149,23,57,.404,2,5,.400,21,52,.404,.421,20,35,.571,17,11,28,7,8,1,12,20,68,0,,turnehe02
343,Doug Edwards,24,ATL,PF,38,0,212,22,48,.458,0,1,.000,22,47,.468,.458,23,32,.719,19,29,48,13,5,4,22,30,67,0,,edwardo01
344,Acie Earl,24,BOS,C,30,3,208,26,68,.382,0,0,,26,68,.382,.382,14,29,.483,19,26,45,2,6,8,14,39,66,0,,earlac01
345,Tree Rollins,39,ORL,C,51,3,478,20,42,.476,0,0,,20,42,.476,.476,21,31,.677,31,64,95,9,7,36,23,63,61,0,,rollitr01
346,Kenny Walker,30,WSB,SF,24,0,266,18,42,.429,0,0,,18,42,.429,.429,21,28,.750,19,28,47,7,5,5,15,42,57,0,,walkeke01
347,Corey Gaines,29,PHI,SG,11,8,280,24,51,.471,2,15,.133,22,36,.611,.490,5,11,.455,1,17,18,33,8,1,14,23,55,0,,gaineco01
348,Jim Les,31,ATL,PG,24,0,188,11,38,.289,5,23,.217,6,15,.400,.355,23,27,.852,6,20,26,44,4,0,21,28,50,0,,lesji01
349,Moses Malone,39,SAS,C,17,0,149,13,35,.371,1,2,.500,12,33,.364,.386,22,32,.688,20,26,46,6,2,3,11,15,49,0,,malonmo01
350,Trevor Wilson,26,SAC,PF,15,0,147,18,40,.450,0,0,,18,40,.450,.450,11,14,.786,10,16,26,12,4,2,6,12,47,0,,wilsotr01
351,Jerome Harmon,25,PHI,SG,10,0,158,21,53,.396,1,1,1.000,20,52,.385,.406,3,6,.500,9,14,23,12,9,0,7,12,46,0,,harmoje01
352,Dontonio Wingfield,20,SEA,SF,20,0,81,18,51,.353,2,12,.167,16,39,.410,.373,8,10,.800,11,19,30,3,5,3,8,15,46,0,,wingfdo01
353,Andrés Guibert,26,MIN,PF,17,0,167,16,47,.340,0,4,.000,16,43,.372,.340,13,19,.684,16,29,45,10,8,1,12,29,45,0,,guibean01
354,Askia Jones,23,MIN,SG,11,0,139,15,44,.341,2,12,.167,13,32,.406,.364,13,16,.813,6,5,11,16,6,0,9,19,45,0,,jonesas01
355,Kurt Rambis,36,LAL,PF,26,1,195,18,35,.514,0,0,,18,35,.514,.514,8,12,.667,10,24,34,16,3,9,8,35,44,0,,rambiku01
356,Kevin Pritchard,27,2TM,PG,19,0,194,13,32,.406,2,8,.250,11,24,.458,.438,16,21,.762,0,12,12,34,2,1,12,22,44,0,,pritcke01
356,Kevin Pritchard,27,PHI,PG,5,0,36,0,3,.000,0,3,.000,0,0,,.000,1,4,.250,0,1,1,11,0,0,5,3,1,0,,pritcke01
356,Kevin Pritchard,27,MIA,PG,14,0,158,13,29,.448,2,5,.400,11,24,.458,.483,15,17,.882,0,11,11,23,2,1,7,19,43,0,,pritcke01
357,Jo Jo English,24,CHI,SG,8,0,127,15,39,.385,3,12,.250,12,27,.444,.423,10,13,.769,1,2,3,7,7,1,6,19,43,0,,englijo01
358,Doug Lee,30,SAC,SG,22,0,75,9,25,.360,7,18,.389,2,7,.286,.500,18,21,.857,0,5,5,5,6,3,5,18,43,0,,leedo01
359,Chris Whitney,23,SAS,PG,25,0,179,14,47,.298,3,19,.158,11,28,.393,.330,11,11,1.000,4,9,13,28,4,0,18,34,42,0,,whitnch01
360,Ivano Newbill,24,DET,SF,34,0,331,16,45,.356,0,0,,16,45,.356,.356,8,22,.364,40,41,81,17,12,11,12,60,40,0,,newbiiv01
361,Steve Scheffler,27,SEA,C,18,0,102,12,23,.522,0,0,,12,23,.522,.522,15,18,.833,8,15,23,4,2,2,3,9,39,0,,schefst01
362,Mike Brown,31,MIN,C,27,0,213,10,40,.250,0,1,.000,10,39,.256,.250,15,27,.556,9,36,45,10,7,0,16,35,35,0,,brownmi01
363,Greg Grant,28,DEN,PG,14,0,151,10,33,.303,2,7,.286,8,26,.308,.333,9,12,.750,2,7,9,43,6,2,14,20,31,0,,grantgr01
364,Julius Nwosu,23,SAS,C,23,0,84,9,28,.321,0,0,,9,28,.321,.321,13,17,.765,11,13,24,3,0,3,9,20,31,0,,nwosuju01
365,Sergei Bazarevich,29,ATL,PG,10,0,74,11,22,.500,1,6,.167,10,16,.625,.523,7,9,.778,1,6,7,14,1,1,7,10,30,0,,bazarse01
366,LaPhonso Ellis,24,DEN,PF,6,0,58,9,25,.360,0,0,,9,25,.360,.360,6,6,1.000,7,10,17,4,1,5,5,12,24,0,,ellisla01
367,Aaron Swinson,24,PHO,SF,9,0,51,10,18,.556,0,0,,10,18,.556,.556,4,5,.800,3,5,8,3,1,0,5,8,24,0,,swinsaa01
368,Aaron Williams,23,MIL,PF,15,0,72,8,24,.333,0,1,.000,8,23,.348,.333,8,12,.667,5,14,19,0,2,6,7,14,24,0,,williaa01
369,Danny Young,32,MIL,PG,7,0,77,9,17,.529,5,12,.417,4,5,.800,.676,1,1,1.000,1,4,5,12,4,0,4,8,24,0,,youngda01
370,Randolph Keys,28,LAL,SF,6,0,83,9,26,.346,0,9,.000,9,17,.529,.346,2,2,1.000,6,11,17,2,1,2,2,16,20,0,,keysra01
371,Jay Humphries,32,2TM,PG,18,0,201,8,34,.235,2,4,.500,6,30,.200,.265,2,4,.500,4,9,13,19,9,0,17,35,20,0,,humphja01
371,Jay Humphries,32,UTA,SG,12,0,149,4,25,.160,2,3,.667,2,22,.091,.200,0,0,,2,8,10,9,7,0,12,25,10,0,,humphja01
371,Jay Humphries,32,BOS,PG,6,0,52,4,9,.444,0,1,.000,4,8,.500,.444,2,4,.500,2,1,3,10,2,0,5,10,10,0,,humphja01
372,Alphonso Ford,23,PHI,SG,5,0,98,9,39,.231,0,9,.000,9,30,.300,.231,1,2,.500,8,12,20,9,1,0,8,5,19,0,,fordal01
373,James Blackwell,26,2TM,PG,13,0,80,8,13,.615,0,0,,8,13,.615,.615,2,3,.667,2,9,11,11,4,0,5,8,18,0,,blackja01
373,James Blackwell,26,CHH,PG,4,0,19,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,3,3,5,1,0,2,1,4,0,,blackja01
373,James Blackwell,26,BOS,PG,9,0,61,6,10,.600,0,0,,6,10,.600,.600,2,3,.667,2,6,8,6,3,0,3,7,14,0,,blackja01
374,Charlie Ward,24,NYK,PG,10,0,44,4,19,.211,1,10,.100,3,9,.333,.237,7,10,.700,1,5,6,4,2,0,8,7,16,0,,wardch01
375,Elmer Bennett,24,CLE,PG,4,0,18,6,11,.545,0,2,.000,6,9,.667,.545,3,4,.750,0,1,1,3,4,0,3,3,15,0,,benneel01
376,Manute Bol,32,GSW,C,5,2,81,6,10,.600,3,5,.600,3,5,.600,.750,0,0,,1,11,12,0,0,9,1,10,15,0,,bolma01
377,Doug Christie,24,NYK,SG,12,0,79,5,22,.227,1,7,.143,4,15,.267,.250,4,5,.800,3,10,13,8,2,1,13,18,15,0,,chrisdo01
378,Tony Bennett,25,CHH,PG,3,0,46,6,13,.462,2,9,.222,4,4,1.000,.538,0,0,,0,2,2,4,0,0,3,6,14,0,,benneto01
379,Tony Harris,27,BOS,SG,3,0,18,3,8,.375,0,1,.000,3,7,.429,.375,8,9,.889,0,0,0,0,0,0,1,2,14,0,,harrito01
380,Brian Oliver,26,WSB,SG,6,0,42,4,9,.444,0,0,,4,9,.444,.444,6,8,.750,0,4,4,4,0,0,3,8,14,0,,olivebr01
381,Tom Tolbert,29,CHH,PF,10,0,57,6,18,.333,0,4,.000,6,14,.429,.333,2,2,1.000,7,10,17,2,0,0,3,9,14,0,,tolbeto01
382,Antonio Lang,22,PHO,SF,12,0,53,4,10,.400,0,0,,4,10,.400,.400,3,4,.750,3,1,4,1,0,2,5,11,11,0,,langan02
383,Mike Peplowski,24,DET,C,6,0,21,5,5,1.000,0,0,,5,5,1.000,1.000,1,2,.500,1,2,3,1,1,0,2,10,11,0,,peplomi01
384,Darrell Armstrong,26,ORL,PG,3,0,8,3,8,.375,2,6,.333,1,2,.500,.500,2,2,1.000,1,0,1,3,1,0,1,3,10,0,,armstda01
385,Rod Higgins,35,GSW,SF,5,2,46,3,12,.250,1,6,.167,2,6,.333,.292,3,4,.750,4,3,7,3,1,1,1,7,10,0,,higgiro01
386,Tony Dawson,27,BOS,SF,2,0,13,3,8,.375,1,3,.333,2,5,.400,.438,1,1,1.000,0,3,3,1,0,0,2,4,8,0,,dawsoto01
387,Greg Kite,33,2TM,C,11,0,77,3,17,.176,0,0,,3,17,.176,.176,2,10,.200,12,10,22,1,0,0,6,15,8,0,,kitegr01
387,Greg Kite,33,NYK,C,2,0,16,0,3,.000,0,0,,0,3,.000,.000,0,0,,2,2,4,0,0,0,1,2,0,0,,kitegr01
387,Greg Kite,33,IND,C,9,0,61,3,14,.214,0,0,,3,14,.214,.214,2,10,.200,10,8,18,1,0,0,5,13,8,0,,kitegr01
388,Gerald Madkins,25,CLE,SG,7,0,28,2,6,.333,1,2,.500,1,4,.250,.417,3,4,.750,0,0,0,1,2,0,3,2,8,0,,madkige01
389,Corey Crowder,25,SAS,SF,7,0,29,2,10,.200,0,4,.000,2,6,.333,.200,2,6,.333,1,2,3,1,1,0,2,1,6,0,,crowdco01
390,Mark Randall,27,DEN,PF,8,0,39,3,10,.300,0,1,.000,3,9,.333,.300,0,0,,4,8,12,1,0,0,1,5,6,0,,randama01
391,Eldridge Recasner,27,DEN,SG,3,0,13,1,6,.167,0,1,.000,1,5,.200,.167,4,4,1.000,0,2,2,1,3,0,2,0,6,0,,recasel01
392,Micheal Williams,28,MIN,PG,1,1,28,1,4,.250,0,0,,1,4,.250,.250,4,5,.800,0,1,1,3,2,0,3,3,6,0,,willimi02
393,Adrian Caldwell,28,HOU,PF,7,0,30,1,4,.250,0,0,,1,4,.250,.250,3,6,.500,1,9,10,0,1,0,1,6,5,0,,caldwad01
394,Tate George,26,MIL,SG,3,0,8,1,3,.333,0,1,.000,1,2,.500,.333,2,2,1.000,1,0,1,0,0,0,2,1,4,0,,georgta01
395,Geert Hammink,25,ORL,C,1,0,7,1,3,.333,0,0,,1,3,.333,.333,2,2,1.000,0,2,2,1,0,0,0,1,4,0,,hammige01
396,Fred Vinson,24,ATL,SG,5,0,27,1,7,.143,1,6,.167,0,1,.000,.214,1,1,1.000,0,0,0,1,0,0,2,4,4,0,,vinsofr01
397,Charles Jones,37,HOU,PF,3,0,36,1,3,.333,0,0,,1,3,.333,.333,1,2,.500,2,5,7,0,0,1,0,8,3,0,,jonesch01
398,Darnell Mee,23,DEN,SG,2,0,8,1,5,.200,1,3,.333,0,2,.000,.300,0,0,,0,1,1,2,1,0,0,0,3,0,,meeda01
399,Mark Strickland,24,IND,PF,4,0,9,1,3,.333,0,0,,1,3,.333,.333,1,2,.500,2,2,4,0,0,1,1,0,3,0,,stricma01
400,Lester Conner,35,LAL,SG,2,0,5,0,0,,0,0,,0,0,,,2,2,1.000,0,0,0,0,1,0,0,3,2,0,,connele01
401,Ron Grandison,30,NYK,PF,2,0,8,1,4,.250,0,0,,1,4,.250,.250,0,0,,3,2,5,2,0,0,0,2,2,0,,grandro01
402,Bob Martin,25,LAC,C,1,0,14,1,5,.200,0,0,,1,5,.200,.200,0,0,,2,0,2,1,0,1,0,2,2,0,,martibo01
403,Keith Tower,24,ORL,C,3,0,7,0,2,.000,0,0,,0,2,.000,.000,1,2,.500,1,2,3,0,0,0,1,1,1,0,,towerke01
404,Yinka Dare,22,NJN,C,1,0,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,2,0,0,,dareyi01
405,Tom Hovasse,28,ATL,SF,2,0,4,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,1,0,0,1,0,0,,hovasto01
406,Rich King,25,SEA,C,2,0,6,0,2,.000,0,0,,0,2,.000,.000,0,2,.000,0,0,0,0,0,0,0,1,0,0,,kingri01
407,Derrick Phelps,22,SAC,PG,3,0,5,0,1,.000,0,0,,0,1,.000,.000,0,2,.000,0,0,0,1,0,0,0,3,0,0,,phelpde01
,League Average,,,,,,,,,.466,,,.359,,,.491,.500,,,.737,,,,,,,,,,,,-9999
