Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
268,Vincent Askew,30,NJN,SG,1,0,7,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,0,,askewvi01
268,Vincent Askew,30,IND,SG,41,0,822,79,183,.432,7,24,.292,72,159,.453,.451,68,86,.791,25,73,98,90,17,6,42,122,233,0,,askewvi01
268,Vincent Askew,30,DEN,SG,1,0,9,2,3,.667,0,0,,2,3,.667,.667,2,2,1.000,0,0,0,0,0,0,4,0,6,0,,askewvi01
269,David Wingate,33,SEA,SG,65,2,929,89,214,.416,25,71,.352,64,143,.448,.474,33,40,.825,23,51,74,80,44,5,37,108,236,0,,wingada01
270,Adam Keefe,26,UTA,C,62,0,915,82,160,.513,0,1,.000,82,159,.516,.513,71,103,.689,75,141,216,32,30,13,45,97,235,0,,keefead01
271,Ed O'Bannon,24,2TM,SF,64,5,809,93,279,.333,18,70,.257,75,209,.359,.366,31,35,.886,50,98,148,39,29,12,20,97,235,0,,obanned01
271,Ed O'Bannon,24,NJN,SF,45,5,634,76,207,.367,17,60,.283,59,147,.401,.408,20,23,.870,41,71,112,28,24,10,14,78,189,0,,obanned01
271,Ed O'Bannon,24,DAL,SF,19,0,175,17,72,.236,1,10,.100,16,62,.258,.243,11,12,.917,9,27,36,11,5,2,6,19,46,0,,obanned01
272,John Crotty,27,MIA,PG,48,0,659,79,154,.513,20,49,.408,59,105,.562,.578,54,64,.844,15,32,47,102,18,0,42,79,232,0,,crottjo01
273,Jerome Allen,24,2TM,SG,76,1,943,78,221,.353,30,93,.323,48,128,.375,.421,42,72,.583,25,73,98,152,31,4,69,84,228,0,,allenje01
273,Jerome Allen,24,IND,SG,51,1,692,57,147,.388,23,59,.390,34,88,.386,.466,27,47,.574,13,52,65,109,27,0,56,67,164,0,,allenje01
273,Jerome Allen,24,DEN,SG,25,0,251,21,74,.284,7,34,.206,14,40,.350,.331,15,25,.600,12,21,33,43,4,4,13,17,64,0,,allenje01
274,Mark West,36,CLE,C,70,43,959,100,180,.556,0,0,,100,180,.556,.556,27,56,.482,69,117,186,19,11,55,52,142,227,0,,westma01
275,Fred Hoiberg,24,IND,SG,47,0,572,67,156,.429,29,70,.414,38,86,.442,.522,61,77,.792,13,68,81,41,27,6,22,51,224,0,,hoibefr01
276,Greg Minor,25,BOS,SF,23,15,547,94,196,.480,1,8,.125,93,188,.495,.482,31,36,.861,30,50,80,34,15,2,22,45,220,0,,minorgr01
277,Donald Royal,30,3TM,SF,62,4,858,62,146,.425,0,2,.000,62,144,.431,.425,94,117,.803,52,102,154,25,23,11,47,100,218,0,,royaldo01
277,Donald Royal,30,ORL,SF,1,1,29,4,10,.400,0,0,,4,10,.400,.400,4,4,1.000,1,0,1,1,0,0,3,3,12,0,,royaldo01
277,Donald Royal,30,GSW,SF,36,1,509,37,96,.385,0,2,.000,37,94,.394,.385,62,78,.795,33,62,95,14,11,9,22,55,136,0,,royaldo01
277,Donald Royal,30,CHH,SF,25,2,320,21,40,.525,0,0,,21,40,.525,.525,28,35,.800,18,40,58,10,12,2,22,42,70,0,,royaldo01
278,Doug Overton,27,PHI,PG,61,4,634,81,190,.426,10,40,.250,71,150,.473,.453,45,48,.938,18,50,68,101,24,0,39,44,217,0,,overtdo01
279,Craig Ehlo,35,SEA,SG,62,0,848,87,248,.351,27,95,.284,60,153,.392,.405,13,26,.500,39,71,110,68,36,4,45,71,214,0,,ehlocr01
280,Samaki Walker,20,DAL,PF,43,12,602,83,187,.444,0,1,.000,83,186,.446,.444,48,74,.649,47,100,147,17,15,22,39,71,214,0,,walkesa01
281,Steve Nash,22,PHO,PG,65,2,684,74,175,.423,23,55,.418,51,120,.425,.489,42,51,.824,16,47,63,138,20,0,63,92,213,0,,nashst01
282,Dontonio Wingfield,22,POR,SF,47,0,569,79,193,.409,26,77,.338,53,116,.457,.477,27,40,.675,63,74,137,45,14,6,49,101,211,0,,wingfdo01
283,Chucky Brown,28,2TM,SF,70,1,757,78,154,.506,1,6,.167,77,148,.520,.510,47,70,.671,41,107,148,28,9,22,19,100,204,0,,brownch01
283,Chucky Brown,28,PHO,SF,10,0,83,13,26,.500,0,0,,13,26,.500,.500,8,11,.727,3,13,16,4,0,2,4,14,34,0,,brownch01
283,Chucky Brown,28,MIL,SF,60,1,674,65,128,.508,1,6,.167,64,122,.525,.512,39,59,.661,38,94,132,24,9,20,15,86,170,0,,brownch01
284,Reggie Slater,26,TOR,PF,26,0,406,82,149,.550,0,2,.000,82,147,.558,.550,39,75,.520,40,55,95,21,9,6,29,34,203,0,,slatere01
285,Aaron Williams,25,2TM,C,33,1,563,85,148,.574,0,1,.000,85,147,.578,.574,33,49,.673,62,81,143,15,16,29,32,72,203,0,,williaa01
285,Aaron Williams,25,DEN,C,1,0,10,3,5,.600,0,0,,3,5,.600,.600,0,0,,2,3,5,0,0,3,4,0,6,0,,williaa01
285,Aaron Williams,25,VAN,PF,32,1,553,82,143,.573,0,1,.000,82,142,.577,.573,33,49,.673,60,78,138,15,16,26,28,72,197,0,,williaa01
286,Alan Henderson,24,ATL,PF,30,0,501,77,162,.475,0,0,,77,162,.475,.475,45,75,.600,47,69,116,23,21,6,29,73,199,0,,hendeal01
287,Eric Snow,23,SEA,PG,67,0,775,74,164,.451,4,15,.267,70,149,.470,.463,47,66,.712,17,53,70,159,37,3,48,94,199,0,,snower01
288,Kevin Edwards,31,NJN,PG,32,0,477,69,183,.377,15,43,.349,54,140,.386,.418,37,43,.860,9,34,43,57,17,4,49,34,190,0,,edwarke01
289,Clifford Rozier,24,2TM,C,42,29,737,79,174,.454,0,2,.000,79,172,.459,.454,31,61,.508,102,132,234,31,24,44,29,97,189,0,,roziecl01
289,Clifford Rozier,24,GSW,C,1,0,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,0,,roziecl01
289,Clifford Rozier,24,TOR,C,41,29,732,79,173,.457,0,2,.000,79,171,.462,.457,31,61,.508,102,132,234,31,24,44,29,97,189,0,,roziecl01
290,Chris Robinson,22,VAN,SG,41,6,681,69,182,.379,34,89,.382,35,93,.376,.473,16,26,.615,23,48,71,65,28,9,34,85,188,0,,robinch01
291,Acie Earl,26,2TM,C,47,0,500,67,180,.372,0,5,.000,67,175,.383,.372,54,84,.643,35,61,96,20,15,28,35,61,188,0,,earlac01
291,Acie Earl,26,TOR,C,38,0,457,59,157,.376,0,5,.000,59,152,.388,.376,44,70,.629,33,52,85,18,12,27,33,54,162,0,,earlac01
291,Acie Earl,26,MIL,C,9,0,43,8,23,.348,0,0,,8,23,.348,.348,10,14,.714,2,9,11,2,3,1,2,7,26,0,,earlac01
292,Jermaine O'Neal,18,POR,PF,45,0,458,69,153,.451,0,1,.000,69,152,.454,.451,47,78,.603,39,85,124,8,2,26,27,46,185,0,,onealje01
293,Pete Chilcutt,28,VAN,PF,54,1,662,72,165,.436,25,69,.362,47,96,.490,.512,13,22,.591,67,89,156,47,26,17,28,52,182,0,,chilcpe01
294,Hubert Davis,26,TOR,SG,36,0,623,74,184,.402,16,70,.229,58,114,.509,.446,17,23,.739,11,29,40,34,11,2,21,40,181,0,,davishu01
295,Stojko Vranković,33,MIN,C,53,35,766,78,139,.561,0,0,,78,139,.561,.561,25,37,.676,57,111,168,14,10,67,52,121,181,0,,vrankst01
296,Ray Owes,24,GSW,PF,57,1,592,75,180,.417,1,5,.200,74,175,.423,.419,26,46,.565,64,99,163,15,15,20,23,86,177,0,,owesra01
297,Stephen Howard,26,2TM,SF,49,0,418,62,108,.574,0,0,,62,108,.574,.574,52,81,.642,29,56,85,11,19,12,25,62,176,0,,howarst01
297,Stephen Howard,26,SAS,SF,7,0,69,7,12,.583,0,0,,7,12,.583,.583,12,14,.857,4,5,9,1,8,2,5,7,26,0,,howarst01
297,Stephen Howard,26,UTA,SF,42,0,349,55,96,.573,0,0,,55,96,.573,.573,40,67,.597,25,51,76,10,11,10,20,55,150,0,,howarst01
298,Rumeal Robinson,30,3TM,PG,54,3,508,66,164,.402,18,56,.321,48,108,.444,.457,26,35,.743,6,41,47,73,24,2,43,60,176,0,,robinru01
298,Rumeal Robinson,30,LAL,PG,15,3,126,17,48,.354,6,23,.261,11,25,.440,.417,5,8,.625,2,8,10,13,5,2,11,12,45,0,,robinru01
298,Rumeal Robinson,30,PHO,PG,12,0,87,16,34,.471,3,10,.300,13,24,.542,.515,1,4,.250,1,6,7,8,1,0,5,8,36,0,,robinru01
298,Rumeal Robinson,30,POR,PG,27,0,295,33,82,.402,9,23,.391,24,59,.407,.457,20,23,.870,3,27,30,52,18,0,27,40,95,0,,robinru01
299,Donny Marshall,24,CLE,SF,56,0,548,52,160,.325,33,87,.379,19,73,.260,.428,38,54,.704,22,48,70,24,24,3,32,60,175,0,,marshdo02
300,Shawn Respert,24,2TM,SG,41,0,495,59,139,.424,20,57,.351,39,82,.476,.496,34,39,.872,14,25,39,40,20,2,30,40,172,0,,respesh01
300,Shawn Respert,24,MIL,SG,14,0,83,6,19,.316,1,9,.111,5,10,.500,.342,7,7,1.000,3,4,7,8,0,0,8,5,20,0,,respesh01
300,Shawn Respert,24,TOR,SG,27,0,412,53,120,.442,19,48,.396,34,72,.472,.521,27,32,.844,11,21,32,32,20,2,22,35,152,0,,respesh01
301,Antonio Lang,24,CLE,PF,64,1,843,68,162,.420,0,6,.000,68,156,.436,.420,35,48,.729,52,75,127,33,33,30,50,111,171,0,,langan02
302,Stanley Roberts,26,LAC,C,18,2,378,63,148,.426,0,0,,63,148,.426,.426,45,64,.703,24,67,91,9,8,23,23,57,171,0,,roberst01
303,Nate McMillan,32,SEA,PG,37,2,798,61,149,.409,28,84,.333,33,65,.508,.503,19,29,.655,15,103,118,140,58,6,32,78,169,0,,mcmilna01
304,Joe Kleine,35,3TM,C,59,10,848,69,170,.406,2,3,.667,67,167,.401,.412,28,38,.737,62,141,203,35,17,18,41,110,168,0,,kleinjo01
304,Joe Kleine,35,PHO,C,23,10,365,32,80,.400,1,1,1.000,31,79,.392,.406,13,18,.722,21,59,80,12,9,6,20,47,78,0,,kleinjo01
304,Joe Kleine,35,LAL,C,8,0,30,2,8,.250,0,0,,2,8,.250,.250,2,2,1.000,2,7,9,0,0,0,0,6,6,0,,kleinjo01
304,Joe Kleine,35,NJN,C,28,0,453,35,82,.427,1,2,.500,34,80,.425,.433,13,18,.722,39,75,114,23,8,12,21,57,84,0,,kleinjo01
305,Robert Parish,43,CHI,C,43,3,406,70,143,.490,0,0,,70,143,.490,.490,21,31,.677,42,47,89,22,6,19,28,40,161,0,,parisro01
306,Dee Brown,28,BOS,PG,21,2,522,61,166,.367,20,65,.308,41,101,.406,.428,18,22,.818,8,40,48,67,31,7,24,45,160,0,,brownde01
307,Malik Rose,22,CHH,PF,54,1,525,61,128,.477,0,2,.000,61,126,.484,.477,38,62,.613,70,94,164,32,28,17,41,114,160,0,,rosema01
308,Martin Müürsepp,22,2TM,PF,42,0,348,54,131,.412,4,24,.167,50,107,.467,.427,44,70,.629,35,32,67,20,12,11,18,58,156,0,,muursma01
308,Martin Müürsepp,22,MIA,PF,10,0,27,5,14,.357,1,4,.250,4,10,.400,.393,6,14,.429,2,3,5,3,0,1,3,3,17,0,,muursma01
308,Martin Müürsepp,22,DAL,PF,32,0,321,49,117,.419,3,20,.150,46,97,.474,.432,38,56,.679,33,29,62,17,12,10,15,55,139,0,,muursma01
309,Brett Szabo,28,BOS,C,70,24,662,54,121,.446,0,1,.000,54,120,.450,.446,45,61,.738,56,109,165,17,16,32,41,119,153,0,,szabobr01
310,Michael Cage,35,PHI,C,82,24,1247,66,141,.468,0,0,,66,141,.468,.468,19,41,.463,112,208,320,43,48,42,17,118,151,0,,cagemi01
311,Jamie Feick,22,2TM,C,41,0,624,56,157,.357,5,14,.357,51,143,.357,.373,34,67,.507,82,132,214,26,16,14,31,78,151,0,,feickja01
311,Jamie Feick,22,CHH,C,3,0,10,2,4,.500,1,1,1.000,1,3,.333,.625,0,2,.000,1,2,3,0,0,1,0,3,5,0,,feickja01
311,Jamie Feick,22,SAS,PF,38,0,614,54,153,.353,4,13,.308,50,140,.357,.366,34,65,.523,81,130,211,26,16,13,31,75,146,0,,feickja01
312,Willie Burton,28,ATL,SF,24,2,380,39,116,.336,13,46,.283,26,70,.371,.392,57,68,.838,11,30,41,11,8,3,26,55,148,0,,burtowi01
313,Mitchell Butler,26,POR,SG,49,1,465,52,125,.416,12,39,.308,40,86,.465,.464,32,50,.640,19,34,53,30,13,2,27,55,148,0,,butlemi02
314,Bobby Hurley,25,SAC,PG,49,12,632,46,125,.368,14,45,.311,32,80,.400,.424,37,53,.698,9,29,38,146,27,3,55,53,143,0,,hurlebo01
315,George Zídek,23,2TM,C,52,2,376,49,118,.415,0,2,.000,49,116,.422,.415,45,57,.789,35,51,86,14,5,3,27,61,143,0,,zidekge01
315,George Zídek,23,CHH,C,36,2,288,33,85,.388,0,2,.000,33,83,.398,.388,25,32,.781,25,38,63,9,4,3,23,44,91,0,,zidekge01
315,George Zídek,23,DEN,C,16,0,88,16,33,.485,0,0,,16,33,.485,.485,20,25,.800,10,13,23,5,1,0,4,17,52,0,,zidekge01
316,Jud Buechler,28,CHI,SF,76,0,703,58,158,.367,18,54,.333,40,104,.385,.424,5,14,.357,45,81,126,60,23,21,27,50,139,0,,buechju01
317,Lionel Simmons,28,SAC,SF,41,0,521,45,136,.331,7,30,.233,38,106,.358,.357,42,48,.875,30,74,104,57,8,13,34,63,139,0,,simmoli01
318,Danny Schayes,37,ORL,PF,45,6,540,47,120,.392,0,1,.000,47,119,.395,.392,39,52,.750,41,84,125,14,15,16,27,74,133,0,,schayda01
319,Don Reid,23,DET,PF,47,14,462,54,112,.482,0,1,.000,54,111,.486,.482,24,32,.750,36,65,101,14,16,15,23,105,132,0,,reiddo01
320,John Long,40,TOR,SG,32,0,370,46,117,.393,12,34,.353,34,83,.410,.444,25,28,.893,6,34,40,21,9,2,24,28,129,0,,longjo01
321,Rafael Addison,32,CHH,SF,41,3,355,49,122,.402,8,20,.400,41,102,.402,.434,22,28,.786,19,26,45,34,8,3,17,52,128,0,,addisra01
322,Brent Price,28,HOU,PG,25,0,390,44,105,.419,17,53,.321,27,52,.519,.500,21,21,1.000,10,19,29,65,17,0,32,34,126,0,,pricebr01
323,Melvin Booker,24,2TM,PG,21,4,430,46,105,.438,12,37,.324,34,68,.500,.495,18,20,.900,7,22,29,53,3,2,27,28,122,0,,bookeme01
323,Melvin Booker,24,DEN,PG,5,0,21,2,4,.500,1,2,.500,1,2,.500,.625,0,0,,0,1,1,3,0,0,7,0,5,0,,bookeme01
323,Melvin Booker,24,GSW,PG,16,4,409,44,101,.436,11,35,.314,33,66,.500,.490,18,20,.900,7,21,28,50,3,2,20,28,117,0,,bookeme01
324,Duane Causwell,28,SAC,C,46,8,581,48,94,.511,2,3,.667,46,91,.505,.521,20,37,.541,57,70,127,20,15,38,34,131,118,0,,causwdu01
325,Šarūnas Marčiulionis,32,DEN,SG,17,0,255,38,101,.376,11,30,.367,27,71,.380,.431,29,36,.806,12,18,30,25,12,1,40,38,116,0,,marcisa01
326,Kurt Thomas,24,MIA,PF,18,9,374,39,105,.371,0,1,.000,39,104,.375,.371,35,46,.761,31,76,107,9,12,9,25,67,113,0,,thomaku01
327,Priest Lauderdale,23,ATL,C,35,0,180,49,89,.551,0,1,.000,49,88,.557,.551,13,23,.565,16,27,43,12,1,9,37,39,111,0,,laudepr01
328,Gary Grant,31,MIA,PG,28,0,365,39,110,.355,14,46,.304,25,64,.391,.418,18,22,.818,8,30,38,45,16,0,27,39,110,0,,grantga01
329,David Robinson,31,SAS,C,6,6,147,36,72,.500,0,0,,36,72,.500,.500,34,52,.654,19,32,51,8,6,6,8,9,106,0,,robinda01
330,Kevin Duckworth,32,LAC,C,26,22,384,45,103,.437,3,4,.750,42,99,.424,.451,11,16,.688,23,37,60,16,9,11,33,63,104,0,,duckwke01
331,Adrian Caldwell,30,2TM,PF,45,0,569,40,92,.435,0,2,.000,40,90,.444,.435,21,50,.420,58,109,167,12,16,8,28,87,101,0,,caldwad01
331,Adrian Caldwell,30,NJN,PF,18,0,204,10,35,.286,0,2,.000,10,33,.303,.286,9,17,.529,20,36,56,5,8,1,12,27,29,0,,caldwad01
331,Adrian Caldwell,30,PHI,PF,27,0,365,30,57,.526,0,0,,30,57,.526,.526,12,33,.364,38,73,111,7,8,7,16,60,72,0,,caldwad01
332,Ivano Newbill,26,ATL,PF,72,2,850,40,91,.440,0,0,,40,91,.440,.440,20,52,.385,76,128,204,24,28,15,42,115,100,0,,newbiiv01
333,Tracy Moore,31,HOU,SG,27,1,237,33,85,.388,11,43,.256,22,42,.524,.453,22,31,.710,11,15,26,20,5,0,14,19,99,0,,mooretr01
334,Lloyd Daniels,29,2TM,SG,22,0,310,36,119,.303,21,70,.300,15,49,.306,.391,5,6,.833,19,24,43,26,10,3,14,33,98,0,,daniell01
334,Lloyd Daniels,29,SAC,SG,5,0,28,2,16,.125,2,11,.182,0,5,.000,.188,0,0,,1,3,4,1,1,0,3,4,6,0,,daniell01
334,Lloyd Daniels,29,NJN,SG,17,0,282,34,103,.330,19,59,.322,15,44,.341,.422,5,6,.833,18,21,39,25,9,3,11,29,92,0,,daniell01
335,Joe Wolf,32,MIL,C,56,7,525,40,89,.449,1,7,.143,39,82,.476,.455,14,19,.737,32,80,112,20,14,11,14,105,95,0,,wolfjo01
336,Greg Graham,26,SEA,SG,28,0,197,29,80,.363,9,31,.290,20,49,.408,.419,26,40,.650,2,11,13,11,12,1,10,12,93,0,,grahagr01
337,Jeff Grayer,31,SAC,SG,25,0,316,38,83,.458,4,11,.364,34,72,.472,.482,11,20,.550,21,17,38,25,8,7,15,42,91,0,,grayeje01
338,Dickey Simpkins,24,CHI,PF,48,0,395,31,93,.333,1,4,.250,30,89,.337,.339,28,40,.700,36,56,92,31,5,5,35,44,91,0,,simpkdi01
339,Litterial Green,26,DET,PG,45,0,311,30,64,.469,0,10,.000,30,54,.556,.469,30,47,.638,6,16,22,41,16,1,15,27,90,0,,greenli01
340,Charles Smith,31,SAS,PF,19,7,329,34,84,.405,0,1,.000,34,83,.410,.405,20,26,.769,18,47,65,14,13,22,22,44,88,0,,smithch01
341,Alton Lister,38,BOS,C,53,2,516,32,77,.416,0,0,,32,77,.416,.416,23,31,.742,66,102,168,13,8,14,30,95,87,0,,listeal01
342,Tony Dumas,24,2TM,SG,24,1,278,33,96,.344,4,28,.143,29,68,.426,.365,16,25,.640,3,13,16,25,10,2,16,45,86,0,,dumasto01
342,Tony Dumas,24,DAL,SG,18,0,227,27,77,.351,3,24,.125,24,53,.453,.370,15,23,.652,3,11,14,22,10,1,15,36,72,0,,dumasto01
342,Tony Dumas,24,PHO,SG,6,1,51,6,19,.316,1,4,.250,5,15,.333,.342,1,2,.500,0,2,2,3,0,1,1,9,14,0,,dumasto01
343,Mark Hendrickson,22,PHI,PF,29,1,301,32,77,.416,3,12,.250,29,65,.446,.435,18,26,.692,35,57,92,3,10,4,14,32,85,0,,hendrma01
344,Žan Tabak,26,TOR,C,13,4,218,32,71,.451,0,0,,32,71,.451,.451,20,29,.690,20,29,49,14,6,11,21,35,84,0,,tabakza01
345,Willie Anderson,30,MIA,SG,28,1,303,29,64,.453,8,19,.421,21,45,.467,.516,17,20,.850,15,27,42,34,14,4,19,36,83,0,,anderwi01
346,Darvin Ham,23,2TM,SF,36,3,318,33,62,.532,0,0,,33,62,.532,.532,17,35,.486,29,27,56,14,9,8,22,57,83,0,,hamda01
346,Darvin Ham,23,DEN,SF,35,3,313,32,61,.525,0,0,,32,61,.525,.525,16,33,.485,29,27,56,14,8,8,21,57,80,0,,hamda01
346,Darvin Ham,23,IND,SF,1,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,1,2,.500,0,0,0,0,1,0,1,0,3,0,,hamda01
347,Marcus Brown,22,POR,PG,21,0,184,28,70,.400,13,32,.406,15,38,.395,.493,13,19,.684,4,11,15,20,8,2,13,26,82,0,,brownma01
348,Frank Brickowski,37,BOS,PF,17,2,255,32,73,.438,7,20,.350,25,53,.472,.486,10,14,.714,6,28,34,15,5,4,19,42,81,0,,brickfr01
349,David Vaughn,23,ORL,PF,35,6,298,31,72,.431,0,0,,31,72,.431,.431,19,30,.633,35,60,95,7,8,15,29,43,81,0,,vaughda02
350,Greg Dreiling,34,DAL,C,40,3,389,34,74,.459,1,1,1.000,33,73,.452,.466,11,27,.407,19,57,76,11,8,7,9,65,80,0,,dreilgr01
351,Michael Hawkins,24,BOS,PG,29,0,326,29,68,.426,10,31,.323,19,37,.514,.500,12,15,.800,9,22,31,64,16,1,28,40,80,0,,hawkimi01
352,Jamie Watson,24,2TM,SF,23,6,340,31,72,.431,4,12,.333,27,60,.450,.458,12,16,.750,18,29,47,33,22,4,24,34,78,0,,watsoja01
352,Jamie Watson,24,UTA,SF,13,0,129,11,25,.440,1,3,.333,10,22,.455,.460,10,12,.833,4,14,18,10,11,2,9,16,33,0,,watsoja01
352,Jamie Watson,24,DAL,SF,10,6,211,20,47,.426,3,9,.333,17,38,.447,.457,2,4,.500,14,15,29,23,11,2,15,18,45,0,,watsoja01
353,Steve Hamer,23,BOS,C,35,3,268,30,57,.526,0,2,.000,30,55,.545,.526,16,29,.552,17,43,60,7,2,4,13,39,76,0,,hamerst01
354,Reggie Williams,32,2TM,SF,13,0,200,29,76,.382,9,34,.265,20,42,.476,.441,9,12,.750,5,26,31,10,8,4,12,33,76,0,,willire01
354,Reggie Williams,32,IND,SF,2,0,33,2,9,.222,0,1,.000,2,8,.250,.222,1,2,.500,1,6,7,2,0,0,2,5,5,0,,willire01
354,Reggie Williams,32,NJN,SF,11,0,167,27,67,.403,9,33,.273,18,34,.529,.470,8,10,.800,4,20,24,8,8,4,10,28,71,0,,willire01
355,Shane Heal,26,MIN,PG,43,0,236,26,97,.268,20,65,.308,6,32,.188,.371,3,5,.600,2,16,18,33,3,3,17,20,75,0,,healsh01
356,Rich Manning,26,2TM,PF,26,2,201,32,82,.390,2,4,.500,30,78,.385,.402,9,14,.643,16,23,39,3,4,2,7,29,75,0,,manniri01
356,Rich Manning,26,VAN,PF,16,1,128,18,48,.375,2,3,.667,16,45,.356,.396,6,8,.750,8,15,23,2,3,1,5,18,44,0,,manniri01
356,Rich Manning,26,LAC,PF,10,1,73,14,34,.412,0,1,.000,14,33,.424,.412,3,6,.500,8,8,16,1,1,1,2,11,31,0,,manniri01
357,Eric Mobley,26,VAN,C,28,8,307,28,63,.444,0,0,,28,63,.444,.444,16,30,.533,30,28,58,14,5,10,29,44,72,0,,mobleer01
358,Sedale Threatt,35,HOU,SG,21,0,334,28,74,.378,8,20,.400,20,54,.370,.432,6,8,.750,5,19,24,40,15,3,13,29,70,0,,threase01
359,Ed Pinckney,33,MIA,PF,27,0,273,23,43,.535,0,0,,23,43,.535,.535,20,25,.800,25,40,65,6,8,9,19,30,66,0,,pincked01
360,Emanual Davis,28,HOU,PG,13,0,230,24,54,.444,12,27,.444,12,27,.444,.556,5,8,.625,2,20,22,26,9,2,17,20,65,0,,davisem01
361,Jeff McInnis,22,DEN,PG,13,0,117,23,49,.469,12,26,.462,11,23,.478,.592,7,10,.700,2,4,6,18,2,1,13,16,65,0,,mcinnje01
362,Walter McCarty,22,NYK,PF,35,0,192,26,68,.382,4,14,.286,22,54,.407,.412,8,14,.571,8,15,23,13,7,9,17,38,64,0,,mccarwa01
363,Ken Norman,32,ATL,SF,17,0,220,27,94,.287,6,38,.158,21,56,.375,.319,4,12,.333,8,31,39,12,7,3,18,17,64,0,,normake01
364,Bison Dele,27,CHI,C,9,0,138,26,63,.413,0,0,,26,63,.413,.413,11,15,.733,14,19,33,12,3,5,11,20,63,0,,delebi01
365,Mark Strickland,26,MIA,PF,31,0,153,25,60,.417,0,1,.000,25,59,.424,.417,12,21,.571,16,21,37,1,4,10,15,17,62,0,,stricma01
366,Mark Bradtke,28,PHI,C,36,0,251,25,58,.431,0,0,,25,58,.431,.431,9,13,.692,26,42,68,7,5,5,9,34,59,0,,bradtma01
367,Donald Whiteside,27,TOR,PG,27,1,259,18,55,.327,12,36,.333,6,19,.316,.436,11,15,.733,2,10,12,36,11,0,17,23,59,0,,whitedo01
368,Scott Brooks,31,NYK,PG,38,0,251,19,39,.487,5,12,.417,14,27,.519,.551,14,15,.933,6,12,18,29,21,0,17,35,57,0,,brooksc01
369,Yinka Dare,24,NJN,C,41,2,313,19,54,.352,0,0,,19,54,.352,.352,19,37,.514,35,47,82,3,4,28,21,51,57,0,,dareyi01
370,Reggie Geary,23,CLE,PG,39,0,246,22,58,.379,8,21,.381,14,37,.378,.448,5,11,.455,4,11,15,36,13,2,15,36,57,0,,gearyre01
371,David Wood,32,MIL,PF,46,0,240,20,38,.526,5,15,.333,15,23,.652,.592,12,18,.667,5,22,27,13,7,6,6,36,57,0,,woodda01
372,Rick Mahorn,38,DET,C,22,7,218,20,54,.370,0,1,.000,20,53,.377,.370,16,22,.727,19,34,53,6,4,3,10,34,56,0,,mahorri01
373,Donnie Boyce,23,ATL,SG,22,2,154,21,63,.333,2,16,.125,19,47,.404,.349,11,22,.500,7,8,15,13,10,4,16,17,55,0,,boycedo01
374,Jerome Williams,23,DET,PF,33,0,177,20,51,.392,0,0,,20,51,.392,.392,9,17,.529,22,28,50,7,13,1,13,18,49,0,,willije01
375,Eric Murdock,28,DEN,PG,12,0,114,15,33,.455,4,10,.400,11,23,.478,.515,11,12,.917,1,10,11,24,9,2,11,9,45,0,,murdoer01
376,Lorenzo Williams,27,WSB,C,19,0,264,20,31,.645,0,0,,20,31,.645,.645,5,7,.714,28,41,69,4,6,8,18,49,45,0,,willilo01
377,Tim Legler,30,WSB,SG,15,0,182,15,48,.313,8,29,.276,7,19,.368,.396,6,7,.857,0,21,21,7,3,5,9,21,44,0,,legleti01
378,Darrin Hancock,25,3TM,SF,24,0,133,16,35,.457,0,0,,16,35,.457,.457,10,14,.714,4,14,18,12,9,1,11,15,42,0,,hancoda01
378,Darrin Hancock,25,MIL,SF,9,0,39,2,6,.333,0,0,,2,6,.333,.333,0,0,,1,4,5,4,2,0,4,7,4,0,,hancoda01
378,Darrin Hancock,25,ATL,SF,14,0,86,13,27,.481,0,0,,13,27,.481,.481,8,12,.667,3,10,13,7,7,1,7,6,34,0,,hancoda01
378,Darrin Hancock,25,SAS,SF,1,0,8,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,0,0,0,1,0,0,0,2,4,0,,hancoda01
379,Ashraf Amaya,25,WSB,PF,31,0,144,12,40,.300,1,1,1.000,11,39,.282,.313,15,28,.536,19,33,52,3,7,3,10,29,40,0,,amayaas01
380,Jack Haley,33,NJN,C,20,0,74,13,37,.351,0,0,,13,37,.351,.351,14,19,.737,13,19,32,5,1,1,2,14,40,0,,haleyja01
381,Lou Roe,24,GSW,SF,17,0,107,14,48,.292,3,11,.273,11,37,.297,.323,9,19,.474,7,7,14,6,3,1,11,10,40,0,,roelo01
382,Ruben Nembhard,24,2TM,SG,10,0,113,16,37,.432,0,6,.000,16,31,.516,.432,8,10,.800,3,5,8,17,9,0,8,12,40,0,,nembhru01
382,Ruben Nembhard,24,UTA,SG,8,0,94,12,29,.414,0,4,.000,12,25,.480,.414,8,10,.800,3,5,8,12,6,0,3,9,32,0,,nembhru01
382,Ruben Nembhard,24,POR,PG,2,0,19,4,8,.500,0,2,.000,4,6,.667,.500,0,0,,0,0,0,5,3,0,5,3,8,0,,nembhru01
