Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
293,Matt Bullard,31,HOU,PF,41,0,413,43,114,.377,24,62,.387,19,52,.365,.482,7,10,.700,9,33,42,18,13,4,14,28,117,0,,bullama01
294,Chris Dudley,33,NYK,C,46,16,685,48,109,.440,0,0,,48,109,.440,.440,19,40,.475,79,114,193,7,13,38,24,116,115,0,,dudlech02
295,Reggie Slater,28,TOR,PF,30,0,263,31,81,.383,0,0,,31,81,.383,.383,53,85,.624,36,34,70,5,3,3,25,50,115,0,,slatere01
296,Randell Jackson,23,WAS,PF,27,8,271,46,108,.426,1,7,.143,45,101,.446,.431,21,32,.656,30,24,54,8,3,11,26,29,114,0,,jacksra02
297,Andrae Patterson,23,MIN,PF,35,0,284,43,97,.443,0,5,.000,43,92,.467,.443,28,36,.778,30,35,65,15,19,7,22,62,114,0,,pattean01
298,Charles Jones,23,CHI,SG,29,5,476,39,123,.317,19,61,.311,20,62,.323,.394,11,22,.500,9,33,42,41,18,5,29,30,108,0,,jonesch03
299,Charles Shackleford,32,CHH,C,32,4,367,44,90,.489,0,0,,44,90,.489,.489,19,29,.655,41,88,129,13,5,13,27,66,107,0,,shackch01
300,B.J. Armstrong,31,2TM,PG,32,1,358,40,88,.455,7,15,.467,33,73,.452,.494,18,21,.857,2,37,39,61,12,0,25,31,105,0,,armstbj01
300,B.J. Armstrong,31,CHH,PG,10,1,178,21,43,.488,6,8,.750,15,35,.429,.558,9,10,.900,1,15,16,27,3,0,10,16,57,0,,armstbj01
300,B.J. Armstrong,31,ORL,PG,22,0,180,19,45,.422,1,7,.143,18,38,.474,.433,9,11,.818,1,22,23,34,9,0,15,15,48,0,,armstbj01
301,Rex Walters,28,MIA,SG,33,13,506,35,95,.368,12,38,.316,23,57,.404,.432,19,23,.826,10,40,50,58,10,3,32,63,101,0,,waltere01
302,Corie Blount,30,2TM,PF,34,3,530,36,100,.360,0,1,.000,36,99,.364,.360,28,54,.519,58,93,151,12,19,16,21,74,100,0,,blounco01
302,Corie Blount,30,LAL,PF,14,3,162,13,33,.394,0,1,.000,13,32,.406,.394,6,12,.500,24,22,46,2,1,4,6,27,32,0,,blounco01
302,Corie Blount,30,CLE,PF,20,0,368,23,67,.343,0,0,,23,67,.343,.343,22,42,.524,34,71,105,10,18,12,15,47,68,0,,blounco01
303,Sean Rooks,29,LAL,C,36,0,315,32,79,.405,0,2,.000,32,77,.416,.405,34,48,.708,33,39,72,9,2,9,21,61,98,0,,rooksse01
304,Elliot Perry,29,2TM,PG,35,0,290,39,103,.379,10,24,.417,29,79,.367,.427,10,14,.714,7,27,34,47,20,0,34,25,98,0,,perryel01
304,Elliot Perry,29,MIL,PG,5,0,47,9,17,.529,1,1,1.000,8,16,.500,.559,1,2,.500,1,7,8,12,4,0,2,3,20,0,,perryel01
304,Elliot Perry,29,NJN,PG,30,0,243,30,86,.349,9,23,.391,21,63,.333,.401,9,12,.750,6,20,26,35,16,0,32,22,78,0,,perryel01
305,J.R. Henderson,22,VAN,SF,30,0,331,35,96,.365,2,5,.400,33,91,.363,.375,25,45,.556,20,27,47,22,9,4,18,29,97,0,,hendejr01
306,Eric Montross,27,DET,C,46,2,577,42,80,.525,0,1,.000,42,79,.532,.525,11,32,.344,45,94,139,14,12,27,16,107,95,0,,montrer01
307,Keon Clark,23,DEN,C,28,0,409,36,80,.450,0,1,.000,36,79,.456,.450,21,37,.568,36,60,96,10,10,31,21,52,93,0,,clarkke01
308,Austin Croshere,23,IND,PF,27,0,249,32,75,.427,8,29,.276,24,46,.522,.480,20,23,.870,16,29,45,10,7,8,23,32,92,0,,croshau01
309,Doug Overton,29,3TM,PG,24,1,244,36,84,.429,2,7,.286,34,77,.442,.440,18,20,.900,7,14,21,23,5,1,20,18,92,0,,overtdo01
309,Doug Overton,29,ORL,PG,6,0,33,6,12,.500,0,2,.000,6,10,.600,.500,6,6,1.000,1,1,2,3,1,0,3,2,18,0,,overtdo01
309,Doug Overton,29,NJN,PG,8,1,174,25,57,.439,2,4,.500,23,53,.434,.456,12,14,.857,6,11,17,16,3,1,15,14,64,0,,overtdo01
309,Doug Overton,29,PHI,PG,10,0,37,5,15,.333,0,1,.000,5,14,.357,.333,0,0,,0,2,2,4,1,0,2,2,10,0,,overtdo01
310,Jermaine O'Neal,20,POR,PF,36,1,311,36,83,.434,0,1,.000,36,82,.439,.434,18,35,.514,42,55,97,13,4,14,14,41,90,0,,onealje01
311,Will Perdue,33,SAS,C,37,1,445,38,60,.633,0,0,,38,60,.633,.633,14,26,.538,33,105,138,18,9,10,22,63,90,0,,perduwi01
312,Brian Skinner,22,LAC,PF,21,0,258,33,71,.465,0,0,,33,71,.465,.465,20,33,.606,20,33,53,1,10,13,19,20,86,0,,skinnbr01
313,Charles Smith,23,LAC,SG,23,10,317,35,97,.361,7,33,.212,28,64,.438,.397,7,16,.438,7,17,24,13,17,14,20,35,84,0,,smithch04
314,Terry Dehere,27,2TM,SG,26,0,291,31,85,.365,16,39,.410,15,46,.326,.459,5,7,.714,7,17,24,27,7,3,16,30,83,0,,deherte01
314,Terry Dehere,27,SAC,PG,4,0,20,4,11,.364,1,5,.200,3,6,.500,.409,0,0,,2,0,2,1,2,0,2,2,9,0,,deherte01
314,Terry Dehere,27,VAN,SG,22,0,271,27,74,.365,15,34,.441,12,40,.300,.466,5,7,.714,5,17,22,26,5,3,14,28,74,0,,deherte01
315,Voshon Lenard,25,MIA,SG,12,2,190,31,79,.392,12,35,.343,19,44,.432,.468,8,11,.727,4,12,16,10,3,1,7,18,82,0,,lenarvo01
316,Scot Pollard,23,SAC,C,16,5,259,33,61,.541,0,0,,33,61,.541,.541,16,23,.696,38,44,82,4,8,18,5,41,82,0,,pollasc01
317,Doug West,31,VAN,SG,14,2,294,31,65,.477,0,2,.000,31,63,.492,.477,19,25,.760,5,20,25,19,16,7,12,38,81,0,,westdo01
318,Gerald Brown,23,PHO,SG,33,0,236,33,89,.371,3,10,.300,30,79,.380,.388,11,14,.786,5,17,22,31,5,1,22,21,80,0,,brownge02
319,Andrew Lang,32,CHI,C,21,13,386,32,99,.323,0,0,,32,99,.323,.323,16,23,.696,33,60,93,13,5,12,17,43,80,0,,langan01
320,Toby Bailey,23,PHO,SG,27,10,249,34,86,.395,1,5,.200,33,81,.407,.401,9,13,.692,24,30,54,13,9,2,11,24,78,0,,baileto01
321,Bill Curley,26,MIN,PF,35,7,372,29,72,.403,1,5,.200,28,67,.418,.410,19,22,.864,20,31,51,14,17,9,10,83,78,0,,curlebi01
322,Eric Riley,28,BOS,C,35,11,337,28,54,.519,0,0,,28,54,.519,.519,22,31,.710,36,63,99,13,9,26,26,73,78,0,,rileyer01
323,Blue Edwards,33,MIA,SF,24,0,283,32,72,.444,4,10,.400,28,62,.452,.472,9,13,.692,7,26,33,30,17,5,21,23,77,0,,edwarbl01
324,Zydrunas Ilgauskas,23,CLE,C,5,5,171,29,57,.509,0,0,,29,57,.509,.509,18,30,.600,17,27,44,4,4,7,9,24,76,0,,ilgauzy01
325,Tyronn Lue,21,LAL,PG,15,0,188,28,65,.431,7,16,.438,21,49,.429,.485,12,21,.571,2,4,6,25,5,0,11,28,75,0,,luety01
326,Bruce Bowen,27,BOS,SF,30,1,494,26,93,.280,7,26,.269,19,67,.284,.317,11,24,.458,15,37,52,28,21,9,13,51,70,0,,bowenbr01
327,Anthony Miller,27,HOU,PF,29,0,249,28,60,.467,0,1,.000,28,59,.475,.467,14,22,.636,26,41,67,7,7,5,9,34,70,0,,millean01
328,Joe Kleine,37,PHO,C,31,5,374,30,74,.405,0,2,.000,30,72,.417,.405,8,12,.667,27,40,67,12,8,1,10,46,68,0,,kleinjo01
329,Ruben Patterson,23,LAL,SF,24,2,144,21,51,.412,1,6,.167,20,45,.444,.422,22,31,.710,17,13,30,2,5,3,12,16,65,0,,patteru01
330,Carl Herrera,32,2TM,PF,28,0,307,30,76,.395,0,1,.000,30,75,.400,.395,5,11,.455,25,37,62,4,12,7,16,41,65,0,,herreca01
330,Carl Herrera,32,VAN,PF,4,0,42,3,13,.231,0,0,,3,13,.231,.231,0,2,.000,5,3,8,3,0,0,4,3,6,0,,herreca01
330,Carl Herrera,32,DEN,PF,24,0,265,27,63,.429,0,1,.000,27,62,.435,.429,5,9,.556,20,34,54,1,12,7,12,38,59,0,,herreca01
331,Earl Boykins,22,2TM,PG,22,0,221,30,79,.380,3,18,.167,27,61,.443,.399,2,3,.667,7,10,17,33,6,0,20,20,65,0,,boykiea01
331,Earl Boykins,22,NJN,PG,5,0,51,10,21,.476,1,5,.200,9,16,.563,.500,0,0,,1,3,4,6,1,0,7,3,21,0,,boykiea01
331,Earl Boykins,22,CLE,PG,17,0,170,20,58,.345,2,13,.154,18,45,.400,.362,2,3,.667,6,7,13,27,5,0,13,17,44,0,,boykiea01
332,Michael Stewart,23,TOR,C,42,2,394,22,53,.415,0,0,,22,53,.415,.415,17,25,.680,43,56,99,5,4,28,12,76,61,0,,stewami01
333,Derrick McKey,32,IND,SF,13,0,244,23,52,.442,0,1,.000,23,51,.451,.442,14,17,.824,18,23,41,13,12,4,12,24,60,0,,mckeyde01
334,Mark West,38,ATL,C,49,0,499,22,59,.373,0,0,,22,59,.373,.373,16,45,.356,49,76,125,13,4,22,17,81,60,0,,westma01
335,Charles O'Bannon,23,DET,SG,18,1,165,24,56,.429,0,1,.000,24,55,.436,.429,8,8,1.000,18,16,34,12,2,3,8,22,56,0,,obannch01
336,Popeye Jones,28,BOS,PF,18,2,206,20,51,.392,0,1,.000,20,50,.400,.392,14,17,.824,28,24,52,15,5,0,7,31,54,0,,jonespo01
337,Keith Askins,31,MIA,SF,33,13,415,20,62,.323,8,29,.276,12,33,.364,.387,5,8,.625,10,34,44,10,17,3,13,58,53,0,,askinke01
338,Marlon Garnett,23,BOS,PG,24,0,205,15,51,.294,6,23,.261,9,28,.321,.353,15,20,.750,3,18,21,18,5,1,12,18,51,0,,garnema01
339,Reggie Jordan,31,MIN,SG,27,1,296,15,54,.278,0,0,,15,54,.278,.278,21,38,.553,27,32,59,41,12,5,14,38,51,0,,jordare01
340,Dennis Rodman,37,LAL,PF,23,11,657,16,46,.348,0,2,.000,16,44,.364,.348,17,39,.436,62,196,258,30,10,12,31,71,49,0,,rodmade01
341,Jahidi White,22,WAS,PF,20,0,191,17,32,.531,0,0,,17,32,.531,.531,15,35,.429,23,35,58,1,3,11,16,39,49,0,,whiteja01
342,Jim McIlvaine,26,NJN,C,22,1,269,22,51,.431,0,0,,22,51,.431,.431,4,6,.667,31,23,54,2,9,32,13,59,48,0,,mcilvji01
343,Antoine Carr,37,HOU,PF,18,0,152,21,52,.404,0,1,.000,21,51,.412,.404,5,7,.714,9,22,31,9,1,10,9,31,47,0,,carran01
344,Rashard Lewis,19,SEA,SF,20,7,145,19,52,.365,1,6,.167,18,46,.391,.375,8,14,.571,13,12,25,4,8,1,20,19,47,0,,lewisra02
345,Ryan Stack,23,CLE,PF,18,0,199,14,37,.378,0,0,,14,37,.378,.378,19,20,.950,19,15,34,5,2,11,9,31,47,0,,stackry01
346,Al Harrington,18,IND,PF,21,0,160,18,56,.321,0,5,.000,18,51,.353,.321,9,15,.600,20,19,39,5,4,2,11,26,45,0,,harrial01
347,Corey Beck,27,2TM,PG,24,0,180,18,39,.462,1,1,1.000,17,38,.447,.474,8,15,.533,6,22,28,20,9,2,13,26,45,0,,beckco01
347,Corey Beck,27,DET,PG,8,0,30,4,8,.500,0,0,,4,8,.500,.500,2,2,1.000,3,2,5,0,2,0,2,5,10,0,,beckco01
347,Corey Beck,27,CHH,PG,16,0,150,14,31,.452,1,1,1.000,13,30,.433,.468,6,13,.462,3,20,23,20,7,2,11,21,35,0,,beckco01
348,Duane Causwell,30,MIA,C,19,1,137,20,35,.571,0,0,,20,35,.571,.571,4,12,.333,14,21,35,2,0,11,18,32,44,0,,causwdu01
349,Jacque Vaughn,23,UTA,PG,19,0,87,11,30,.367,2,8,.250,9,22,.409,.400,20,24,.833,1,10,11,12,5,0,14,14,44,0,,vaughja01
350,Rodrick Rhodes,25,2TM,SF,13,1,156,13,52,.250,1,7,.143,12,45,.267,.260,16,25,.640,9,8,17,11,5,2,20,21,43,0,,rhodero01
350,Rodrick Rhodes,25,HOU,SF,3,0,33,2,8,.250,0,0,,2,8,.250,.250,5,6,.833,2,2,4,1,1,0,5,5,9,0,,rhodero01
350,Rodrick Rhodes,25,VAN,SG,10,1,123,11,44,.250,1,7,.143,10,37,.270,.261,11,19,.579,7,6,13,10,4,2,15,16,34,0,,rhodero01
351,Nazr Mohammed,21,PHI,C,26,0,121,15,42,.357,0,0,,15,42,.357,.357,12,21,.571,18,19,37,2,5,4,12,22,42,0,,mohamna01
352,Felton Spencer,31,GSW,C,26,0,159,15,33,.455,0,0,,15,33,.455,.455,12,26,.462,18,28,46,0,5,10,9,41,42,0,,spencfe01
353,Jeff Sheppard,24,ATL,SG,18,5,185,15,39,.385,2,7,.286,13,32,.406,.410,8,13,.615,6,16,22,16,3,0,7,12,40,0,,sheppje01
354,Moochie Norris,25,SEA,PG,12,0,140,13,40,.325,6,15,.400,7,25,.280,.400,6,16,.375,4,16,20,24,7,0,16,17,38,0,,norrimo01
355,Drew Barry,25,SEA,SG,17,0,183,10,32,.313,8,24,.333,2,8,.250,.438,9,13,.692,3,17,20,29,7,1,12,24,37,0,,barrydr01
356,Shawn Respert,26,PHO,SG,12,1,99,13,36,.361,4,13,.308,9,23,.391,.417,7,10,.700,2,11,13,8,5,0,5,10,37,0,,respesh01
357,Michael Hawkins,26,SAC,PG,24,0,203,14,40,.350,5,19,.263,9,21,.429,.413,3,3,1.000,10,15,25,27,3,1,13,14,36,0,,hawkimi01
358,David Vaughn,25,NJN,PF,10,0,103,13,24,.542,0,0,,13,24,.542,.542,8,10,.800,13,21,34,1,2,8,11,22,34,0,,vaughda02
359,Brian Evans,25,2TM,SF,16,0,145,13,44,.295,4,13,.308,9,31,.290,.341,4,4,1.000,6,13,19,15,5,3,2,8,34,0,,evansbr01
359,Brian Evans,25,NJN,SF,11,0,121,11,34,.324,4,11,.364,7,23,.304,.382,4,4,1.000,4,13,17,14,3,3,2,7,30,0,,evansbr01
359,Brian Evans,25,MIN,SF,5,0,24,2,10,.200,0,2,.000,2,8,.250,.200,0,0,,2,0,2,1,2,0,0,1,4,0,,evansbr01
360,Keith Closs,22,LAC,C,15,0,87,12,23,.522,0,1,.000,12,22,.545,.522,8,10,.800,5,20,25,0,3,9,6,14,32,0,,closske01
361,John Coker,27,WAS,C,14,0,98,13,31,.419,0,0,,13,31,.419,.419,5,6,.833,7,15,22,0,1,2,2,17,31,0,,cokerjo01
362,Bonzi Wells,22,POR,SF,7,0,35,11,20,.550,1,3,.333,10,17,.588,.575,8,18,.444,4,5,9,3,1,1,6,5,31,0,,wellsbo01
363,Jerald Honeycutt,24,2TM,PF,16,0,102,9,32,.281,5,17,.294,4,15,.267,.359,7,10,.700,3,9,12,3,5,2,9,16,30,0,,honeyje01
363,Jerald Honeycutt,24,MIL,PF,3,0,12,2,5,.400,0,3,.000,2,2,1.000,.400,1,2,.500,0,1,1,0,1,0,1,6,5,0,,honeyje01
363,Jerald Honeycutt,24,PHI,PF,13,0,90,7,27,.259,5,14,.357,2,13,.154,.352,6,8,.750,3,8,11,3,4,2,8,10,25,0,,honeyje01
364,Hot Rod Williams,36,DAL,C,25,11,403,11,33,.333,0,0,,11,33,.333,.333,7,10,.700,36,47,83,15,13,18,13,49,29,0,,williho01
365,Pooh Richardson,32,LAC,PG,11,0,130,12,36,.333,0,6,.000,12,30,.400,.333,4,4,1.000,1,12,13,30,4,0,9,5,28,0,,richapo01
366,Danny Schayes,39,ORL,C,19,1,143,11,29,.379,0,0,,11,29,.379,.379,6,8,.750,3,11,14,4,1,2,8,23,28,0,,schayda01
367,James Cotton,23,SEA,SG,10,0,59,6,18,.333,0,3,.000,6,15,.400,.333,13,18,.722,2,8,10,0,3,0,3,6,25,0,,cottoja02
368,Khalid Reeves,26,DET,PG,11,0,112,8,21,.381,1,3,.333,7,18,.389,.405,8,14,.571,3,4,7,11,4,0,7,13,25,0,,reevekh01
369,Jerome James,23,SAC,C,16,0,42,9,24,.375,0,0,,9,24,.375,.375,6,12,.500,6,11,17,1,2,6,9,11,24,0,,jamesje01
370,Gerard King,26,SAS,SF,19,0,63,6,14,.429,0,0,,6,14,.429,.429,11,18,.611,6,8,14,4,2,1,4,12,23,0,,kingge02
371,Andrew Gaze,33,SAS,SG,19,0,58,8,25,.320,5,16,.313,3,9,.333,.420,0,0,,2,3,5,6,2,1,4,7,21,0,,gazean01
372,Matt Maloney,27,HOU,PG,15,7,186,5,28,.179,1,15,.067,4,13,.308,.196,10,11,.909,2,8,10,21,4,0,14,7,21,0,,malonma01
373,Lee Mayberry,28,VAN,PG,9,0,126,7,19,.368,2,10,.200,5,9,.556,.421,4,5,.800,0,3,3,23,7,0,11,13,20,0,,maybele01
374,Fred Hoiberg,26,IND,SG,12,0,87,6,21,.286,1,9,.111,5,12,.417,.310,6,6,1.000,2,9,11,4,0,0,3,11,19,0,,hoibefr01
375,Rick Brunson,26,NYK,PG,17,0,95,6,21,.286,0,5,.000,6,16,.375,.286,5,18,.278,3,7,10,19,9,0,12,8,17,0,,brunsri01
376,Ben Davis,26,NYK,PF,8,0,21,7,17,.412,0,0,,7,17,.412,.412,3,6,.500,9,2,11,3,0,0,1,4,17,0,,davisbe01
377,Loren Meyer,26,DEN,C,14,0,70,7,28,.250,1,5,.200,6,23,.261,.268,1,2,.500,4,12,16,1,0,3,4,22,16,0,,meyerlo01
378,Marko Milič,21,PHO,SG,11,0,53,8,20,.400,0,1,.000,8,19,.421,.400,0,0,,3,2,5,2,3,1,6,7,16,0,,milicma01
379,Rony Seikaly,33,NJN,C,9,0,88,4,20,.200,0,0,,4,20,.200,.200,7,18,.389,5,16,21,2,4,6,10,15,15,0,,seikaro01
380,Travis Williams,29,CHH,SF,8,0,62,6,13,.462,0,0,,6,13,.462,.462,3,4,.750,6,13,19,2,2,1,6,10,15,0,,willitr01
381,Stanley Roberts,28,HOU,C,6,0,33,5,13,.385,0,0,,5,13,.385,.385,4,8,.500,4,7,11,0,0,1,4,2,14,0,,roberst01
382,Scott Williams,30,2TM,C,7,0,46,5,17,.294,0,0,,5,17,.294,.294,4,7,.571,3,11,14,1,3,2,4,9,14,0,,willisc01
382,Scott Williams,30,PHI,C,2,0,17,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,1,2,1,2,1,2,4,0,0,,willisc01
382,Scott Williams,30,MIL,C,5,0,29,5,15,.333,0,0,,5,15,.333,.333,4,7,.571,2,10,12,0,1,1,2,5,14,0,,willisc01
383,David Wingate,35,NYK,SG,20,0,92,7,16,.438,0,0,,7,16,.438,.438,0,0,,3,5,8,5,4,0,6,10,14,0,,wingada01
384,Antonio Lang,26,CLE,PF,10,0,65,4,6,.667,0,0,,4,6,.667,.667,5,9,.556,6,10,16,1,2,1,4,13,13,0,,langan02
385,Rick Mahorn,40,PHI,PF,16,0,127,5,18,.278,0,0,,5,18,.278,.278,3,8,.375,7,16,23,2,5,1,6,22,13,0,,mahorri01
386,Korleone Young,20,DET,SF,3,0,15,5,10,.500,1,4,.250,4,6,.667,.550,2,2,1.000,2,2,4,1,0,0,1,3,13,0,,youngko01
387,Kevin Ollie,26,2TM,PG,8,0,72,4,14,.286,0,0,,4,14,.286,.286,5,7,.714,0,7,7,3,3,1,3,9,13,0,,ollieke01
387,Kevin Ollie,26,SAC,PG,7,0,68,4,13,.308,0,0,,4,13,.308,.308,4,5,.800,0,6,6,3,3,1,3,8,12,0,,ollieke01
387,Kevin Ollie,26,ORL,PG,1,0,4,0,1,.000,0,0,,0,1,.000,.000,1,2,.500,0,1,1,0,0,0,0,1,1,0,,ollieke01
388,Eddie Johnson,39,HOU,SF,3,0,18,6,13,.462,0,1,.000,6,12,.500,.462,0,0,,0,2,2,1,0,0,2,3,12,0,,johnsed03
389,Randy Livingston,23,PHO,PG,1,0,22,5,8,.625,0,0,,5,8,.625,.625,2,2,1.000,0,2,2,3,2,0,1,1,12,0,,livinra01
390,Sean Marks,23,TOR,PF,8,0,28,5,8,.625,0,0,,5,8,.625,.625,1,2,.500,0,1,1,0,1,0,3,3,11,0,,marksse01
391,Jason Sasser,25,VAN,SF,6,0,39,5,11,.455,0,0,,5,11,.455,.455,1,2,.500,2,5,7,2,2,0,2,4,11,0,,sasseja01
392,Dwayne Schintzius,30,BOS,C,16,0,67,4,16,.250,0,0,,4,16,.250,.250,3,4,.750,7,12,19,8,0,3,10,17,11,0,,schindw01
393,Alvin Sims,24,PHO,SG,4,0,25,4,10,.400,1,1,1.000,3,9,.333,.450,2,5,.400,3,1,4,5,2,0,6,2,11,0,,simsal01
394,Oliver Miller,28,SAC,C,4,0,35,5,11,.455,0,0,,5,11,.455,.455,0,0,,7,1,8,0,0,2,4,3,10,0,,milleol01
395,Herb Williams,40,NYK,C,6,0,34,4,8,.500,0,0,,4,8,.500,.500,2,2,1.000,3,3,6,0,0,2,2,2,10,0,,willihe01
396,Anthony Avent,29,UTA,PF,5,0,44,4,13,.308,0,0,,4,13,.308,.308,1,2,.500,8,4,12,1,2,0,7,6,9,0,,aventan01
397,Mark Davis,25,MIA,SF,4,1,35,2,6,.333,0,0,,2,6,.333,.333,5,6,.833,2,5,7,1,1,0,7,12,9,0,,davisma02
398,Mark Macon,29,DET,SG,7,3,69,4,20,.200,1,3,.333,3,17,.176,.225,0,0,,3,2,5,4,5,1,6,6,9,0,,maconma01
399,Terry Mills,31,MIA,PF,1,0,29,3,8,.375,2,4,.500,1,4,.250,.500,1,2,.500,3,1,4,0,1,0,3,3,9,0,,millste01
400,Marty Conlon,31,MIA,C,7,0,35,3,13,.231,0,0,,3,13,.231,.231,2,2,1.000,1,4,5,1,0,1,3,6,8,0,,conloma01
401,Sam Jacobson,23,LAL,PG,2,0,12,3,5,.600,0,1,.000,3,4,.750,.600,2,2,1.000,0,3,3,0,0,0,1,2,8,0,,jacobsa01
402,Negele Knight,31,TOR,PG,6,0,56,3,8,.375,0,1,.000,3,7,.429,.375,2,4,.500,1,5,6,8,1,0,7,5,8,0,,knighne01
403,Rasho Nesterović,22,MIN,C,2,0,30,3,12,.250,0,0,,3,12,.250,.250,2,2,1.000,3,5,8,1,0,0,1,5,8,0,,nestera01
404,Mario Bennett,25,CHI,PF,3,0,19,2,6,.333,0,0,,2,6,.333,.333,3,4,.750,2,3,5,0,1,0,1,4,7,0,,bennema01
405,William Cunningham,24,2TM,C,16,6,162,3,18,.167,0,0,,3,18,.167,.167,0,2,.000,13,15,28,1,1,11,5,30,6,0,,cunniwi01
405,William Cunningham,24,TOR,C,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,cunniwi01
405,William Cunningham,24,NJN,C,15,6,161,3,18,.167,0,0,,3,18,.167,.167,0,2,.000,13,15,28,1,1,11,5,30,6,0,,cunniwi01
406,Adonis Jordan,28,MIL,PG,4,0,18,2,4,.500,0,2,.000,2,2,1.000,.500,2,4,.500,0,0,0,3,3,0,2,0,6,0,,jordaad01
407,Duane Ferrell,33,GSW,SF,8,0,46,1,14,.071,0,0,,1,14,.071,.071,3,4,.750,5,1,6,0,1,1,1,4,5,0,,ferredu01
408,Makhtar N'Diaye,25,VAN,PF,4,0,27,1,4,.250,0,0,,1,4,.250,.250,3,4,.750,3,2,5,1,0,1,1,9,5,0,,ndiayma01
409,Carlos Rogers,27,POR,PF,2,0,8,2,2,1.000,0,0,,2,2,1.000,1.000,1,4,.250,0,1,1,1,0,0,0,2,5,0,,rogerca01
410,Benoit Benjamin,34,PHI,C,6,0,33,2,7,.286,0,0,,2,7,.286,.286,0,0,,3,5,8,1,0,0,3,6,4,0,,benjabe01
411,Willie Burton,30,CHH,SF,3,0,18,1,7,.143,0,1,.000,1,6,.167,.143,2,4,.500,4,2,6,0,0,0,1,2,4,0,,burtowi01
412,Steve Henson,30,DET,PG,4,0,25,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,0,0,0,3,1,0,3,1,4,0,,hensost01
413,Chris King,29,UTA,SF,8,0,42,2,7,.286,0,0,,2,7,.286,.286,0,4,.000,1,10,11,1,2,1,4,8,4,0,,kingch01
414,Kelly McCarty,23,DEN,SG,2,0,4,2,3,.667,0,0,,2,3,.667,.667,0,0,,2,1,3,0,0,0,2,0,4,0,,mccarke01
415,Mikki Moore,23,DET,C,2,0,6,1,1,1.000,0,0,,1,1,1.000,1.000,2,2,1.000,0,1,1,0,0,0,0,0,4,0,,mooremi01
416,Bruno Šundov,18,DAL,C,3,0,11,2,7,.286,0,0,,2,7,.286,.286,0,0,,0,0,0,1,0,0,1,4,4,0,,sundobr01
417,Tyson Wheeler,23,DEN,PG,1,0,3,1,1,1.000,1,1,1.000,0,0,,1.500,1,2,.500,0,0,0,2,0,0,0,1,4,0,,wheelty01
418,Paul Grant,25,2TM,C,6,0,13,2,6,.333,0,0,,2,6,.333,.333,0,0,,1,0,1,0,1,0,2,4,4,0,,grantpa01
418,Paul Grant,25,MIN,C,4,0,8,1,4,.250,0,0,,1,4,.250,.250,0,0,,1,0,1,0,0,0,1,4,2,0,,grantpa01
418,Paul Grant,25,MIL,C,2,0,5,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,0,1,0,1,0,2,0,,grantpa01
419,Jimmy Oliver,29,PHO,SG,2,0,11,1,3,.333,1,1,1.000,0,2,.000,.500,0,0,,0,0,0,0,0,0,0,2,3,0,,oliveji01
420,Shammond Williams,23,ATL,PG,2,0,4,0,1,.000,0,0,,0,1,.000,.000,3,4,.750,0,0,0,1,0,0,0,0,3,0,,willish01
421,Peter Aluma,25,SAC,C,2,0,5,1,2,.500,0,0,,1,2,.500,.500,0,0,,1,1,2,0,1,1,2,4,2,0,,alumape01
422,Anthony Parker,23,PHI,SG,2,0,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,0,,parkean01
423,Mark Pope,26,IND,SF,4,0,26,1,7,.143,0,4,.000,1,3,.333,.143,0,1,.000,2,2,4,0,0,0,1,6,2,0,,popema01
424,Casey Shaw,23,PHI,C,9,0,14,1,8,.125,0,0,,1,8,.125,.125,0,0,,3,0,3,0,0,0,2,2,2,0,,shawca01
425,Miles Simon,23,ORL,SG,5,0,19,1,5,.200,0,2,.000,1,3,.333,.200,0,0,,1,1,2,0,1,0,3,1,2,0,,simonmi01
426,Stojko Vranković,35,LAC,C,2,0,12,1,4,.250,0,0,,1,4,.250,.250,0,0,,4,2,6,0,0,0,0,2,2,0,,vrankst01
427,Jamie Watson,26,MIA,SF,3,0,18,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,1,1,1,0,0,1,1,2,0,,watsoja01
428,Gerald Wilkins,35,ORL,SG,3,0,28,0,9,.000,0,0,,0,9,.000,.000,2,2,1.000,0,1,1,1,0,0,3,3,2,0,,wilkige01
429,Brandon Williams,23,SAS,SG,3,0,4,0,0,,0,0,,0,0,,,2,4,.500,1,0,1,0,0,0,0,0,2,0,,willibr01
430,Micheal Williams,32,TOR,PG,2,0,15,1,5,.200,0,0,,1,5,.200,.200,0,0,,1,0,1,0,0,0,1,1,2,0,,willimi02
431,Monty Williams,27,DEN,SF,1,0,6,0,2,.000,0,0,,0,2,.000,.000,1,2,.500,0,0,0,0,0,0,0,0,1,0,,willimo01
